1E-6	9.99021526418787E-26
1.00007656967841E-6	9.47162426614481E-26
1.00015313935681E-6	9.47162426614481E-26
1.00022970903522E-6	9.46183953033268E-26
1.00030627871363E-6	9.46183953033268E-26
1.00038284839204E-6	9.46183953033268E-26
1.00045941807044E-6	9.46183953033268E-26
1.00053598774885E-6	9.46183953033268E-26
1.00061255742726E-6	9.46183953033268E-26
1.00068912710567E-6	9.44227005870841E-26
1.00076569678407E-6	9.44227005870841E-26
1.00084226646248E-6	9.44227005870841E-26
1.00091883614089E-6	9.42270058708415E-26
1.0009954058193E-6	9.42270058708415E-26
1.0010719754977E-6	9.41291585127202E-26
1.00114854517611E-6	9.41291585127202E-26
1.00122511485452E-6	9.39334637964775E-26
1.00130168453293E-6	9.37377690802348E-26
1.00137825421133E-6	9.37377690802348E-26
1.00145482388974E-6	9.36399217221135E-26
1.00153139356815E-6	9.36399217221135E-26
1.00160796324655E-6	9.32485322896282E-26
1.00168453292496E-6	9.31506849315068E-26
1.00176110260337E-6	9.31506849315068E-26
1.00183767228178E-6	9.29549902152642E-26
1.00191424196018E-6	9.29549902152642E-26
1.00199081163859E-6	9.26614481409002E-26
1.002067381317E-6	9.24657534246575E-26
1.00214395099541E-6	9.24657534246575E-26
1.00222052067381E-6	9.21722113502935E-26
1.00229709035222E-6	9.18786692759295E-26
1.00237366003063E-6	9.18786692759295E-26
1.00245022970904E-6	9.14872798434442E-26
1.00252679938744E-6	9.14872798434442E-26
1.00260336906585E-6	9.13894324853229E-26
1.00267993874426E-6	9.09980430528376E-26
1.00275650842266E-6	9.09980430528376E-26
1.00283307810107E-6	9.09001956947162E-26
1.00290964777948E-6	9.09001956947162E-26
1.00298621745789E-6	9.05088062622309E-26
1.00306278713629E-6	9.04109589041096E-26
1.0031393568147E-6	9.04109589041096E-26
1.00321592649311E-6	9.00195694716243E-26
1.00329249617152E-6	9.00195694716243E-26
1.00336906584992E-6	8.99217221135029E-26
1.00344563552833E-6	8.97260273972603E-26
1.00352220520674E-6	8.97260273972603E-26
1.00359877488515E-6	8.94324853228963E-26
1.00367534456355E-6	8.92367906066536E-26
1.00375191424196E-6	8.92367906066536E-26
1.00382848392037E-6	8.89432485322896E-26
1.00390505359877E-6	8.89432485322896E-26
1.00398162327718E-6	8.89432485322896E-26
1.00405819295559E-6	8.8747553816047E-26
1.004134762634E-6	8.8747553816047E-26
1.0042113323124E-6	8.8747553816047E-26
1.00428790199081E-6	8.8747553816047E-26
1.00436447166922E-6	8.8747553816047E-26
1.00444104134763E-6	8.8747553816047E-26
1.00451761102603E-6	8.8747553816047E-26
1.00459418070444E-6	8.86497064579256E-26
1.00467075038285E-6	8.86497064579256E-26
1.00474732006126E-6	8.86497064579256E-26
1.00482388973966E-6	8.8454011741683E-26
1.00490045941807E-6	8.8454011741683E-26
1.00497702909648E-6	8.8454011741683E-26
1.00505359877489E-6	8.82583170254403E-26
1.00513016845329E-6	8.82583170254403E-26
1.0052067381317E-6	8.8160469667319E-26
1.00528330781011E-6	8.8160469667319E-26
1.00535987748851E-6	8.79647749510763E-26
1.00543644716692E-6	8.77690802348337E-26
